review_id,platform,reviewer_id,reviewer_name,product_id,product_name,review_text,rating,category,timestamp
KONGA_3576858_291,Konga,2663899,Ekakitie,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,.,4,Fashion,2025-10-23 20:21:09
KONGA_3576858_292,Konga,2703416,Hannah,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Very happy ,5,Fashion,2022-11-02 07:18:40
KONGA_3576858_293,Konga,2705364,Damilola,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-10-24 08:25:06
KONGA_3576858_294,Konga,2713172,Yusuf,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,4,Fashion,2022-05-06 04:16:56
KONGA_3576858_295,Konga,2715155,Temi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I love it,4,Fashion,2022-03-28 11:48:17
KONGA_3576858_296,Konga,2715155,Temi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,3,Fashion,2022-05-21 15:47:52
KONGA_3576858_297,Konga,2718628,Johnson,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,3,Fashion,2022-06-05 09:59:22
KONGA_3576858_298,Konga,2724841,anthony,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,best,5,Fashion,2022-05-04 09:30:18
KONGA_3576858_299,Konga,2734948,Kelly,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,okay,3,Fashion,2024-10-10 10:50:10
KONGA_3576858_300,Konga,2734948,Kelly,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Okay,4,Fashion,2024-10-10 10:49:48
KONGA_3576858_301,Konga,2734948,Kelly,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Okay,5,Fashion,2024-10-10 10:49:25
KONGA_3576858_302,Konga,2737143,muftau,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Perfect ,5,Fashion,2023-10-16 09:33:04
KONGA_3576858_303,Konga,2751984,wonly,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2025-12-12 12:09:06
KONGA_3576858_304,Konga,2765405,Gabriel,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,3,Fashion,2022-07-26 06:30:28
KONGA_3576858_305,Konga,2768912,Kehinde,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Cool,5,Fashion,2021-05-18 16:25:38
KONGA_3576858_306,Konga,2779831,ayomi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2023-02-13 00:43:18
KONGA_3576858_307,Konga,2799019,ADETUNJI,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,"Very nice packing material, it come 2 days I ordered it",5,Fashion,2021-06-05 05:40:31
KONGA_3576858_308,Konga,2824687,Akaninyene,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent product ,5,Fashion,2022-08-02 09:23:00
KONGA_3576858_309,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-05-01 17:55:52
KONGA_3576858_310,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-22 21:54:44
KONGA_3576858_311,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like ,5,Fashion,2023-05-01 17:56:12
KONGA_3576858_312,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-03-22 21:53:15
KONGA_3576858_313,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-05-01 17:56:35
KONGA_3576858_314,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-03-22 21:54:32
KONGA_3576858_315,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-03-22 21:52:40
KONGA_3576858_316,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Very good ,5,Fashion,2023-03-22 21:52:18
KONGA_3576858_317,Konga,2838513,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I like it ,5,Fashion,2023-03-22 21:52:59
KONGA_3576858_318,Konga,2841429,NANCY,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Very okay,5,Fashion,2023-12-11 20:14:50
KONGA_3576858_319,Konga,2874488,chika,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,5,Fashion,2023-08-06 16:35:38
KONGA_3576858_320,Konga,2894287,Bankole,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,4,Fashion,2023-04-06 04:31:23
KONGA_3576858_321,Konga,2921704,ORIM,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD  ,5,Fashion,2024-11-15 12:04:39
KONGA_3576858_322,Konga,2921704,ORIM,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GODD,5,Fashion,2024-11-15 12:04:59
KONGA_3576858_323,Konga,2930229,Grace,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The product is okay,4,Fashion,2021-04-17 14:07:02
KONGA_3576858_324,Konga,2955731,Chimamkpam victor,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,5,Fashion,2023-02-13 22:47:20
KONGA_3576858_325,Konga,2955731,Chimamkpam victor,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-08-25 11:02:17
KONGA_3576858_326,Konga,2955731,Chimamkpam victor,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2021-08-05 21:02:41
KONGA_3576858_327,Konga,2959489,Mercy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-09-22 23:07:35
KONGA_3576858_328,Konga,2966731,Fortune,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great!!,5,Fashion,2022-04-12 13:42:59
KONGA_3576858_329,Konga,2966731,Fortune,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great!,4,Fashion,2022-05-27 13:31:51
KONGA_3576858_330,Konga,2966731,Fortune,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Perfect!!,5,Fashion,2022-04-12 13:43:18
KONGA_3576858_331,Konga,2966731,Fortune,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Lovely,5,Fashion,2022-04-12 13:42:30
KONGA_3576858_332,Konga,2966731,Fortune,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great!,4,Fashion,2022-05-27 13:32:41
KONGA_3576858_333,Konga,2967347,michael,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,great,5,Fashion,2023-01-20 09:58:52
KONGA_3576858_334,Konga,2976606,Olayinka,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2023-07-16 09:05:36
KONGA_3576858_335,Konga,2984545,Mercy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-07-15 08:53:48
KONGA_3576858_336,Konga,3011089,Marshal,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,fast and efficient,5,Fashion,2023-10-28 08:31:51
KONGA_3576858_337,Konga,3011089,Marshal,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,i love the delivery process,5,Fashion,2022-05-19 13:21:32
KONGA_3576858_338,Konga,3011089,Marshal,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,great,5,Fashion,2023-10-28 08:29:57
KONGA_3576858_339,Konga,3028208,Adedayo,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great ,4,Fashion,2024-04-23 06:43:12
KONGA_3576858_340,Konga,3028208,Adedayo,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,5,Fashion,2025-05-26 11:11:51
KONGA_3576858_341,Konga,3037435,OLAJUMOKE,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The nylon is ok,4,Fashion,2022-04-04 15:35:11
KONGA_3576858_342,Konga,3037435,OLAJUMOKE,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The packaging material is ok,4,Fashion,2022-04-04 15:35:52
KONGA_3576858_343,Konga,3037435,OLAJUMOKE,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,the flier is ok,4,Fashion,2022-10-04 18:01:00
KONGA_3576858_344,Konga,3037435,OLAJUMOKE,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,the product is ok,4,Fashion,2022-08-15 05:36:55
KONGA_3576858_345,Konga,3045681,Osagiede,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2022-06-07 12:52:33
KONGA_3576858_346,Konga,3066441,Jabez,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery ,5,Fashion,2022-11-15 10:11:01
KONGA_3576858_347,Konga,3066441,Jabez,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery ,5,Fashion,2022-11-15 10:11:23
KONGA_3576858_348,Konga,3138176,Kelly,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Product is Okay,4,Fashion,2022-06-17 11:10:55
KONGA_3576858_349,Konga,3162835,Ishola,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,What i ordered is what i got,5,Fashion,2024-06-28 16:42:28
KONGA_3576858_350,Konga,3169430,Adebisi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-10 01:42:17
KONGA_3576858_351,Konga,3179502,Maryjane,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Received in good shape,4,Fashion,2023-03-03 10:48:52
KONGA_3576858_352,Konga,3189759,Faith,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-07-08 10:37:56
KONGA_3576858_353,Konga,3189759,Faith,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-07-18 17:07:20
KONGA_3576858_354,Konga,3192183,David,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's okay ,4,Fashion,2023-05-01 10:57:18
KONGA_3576858_355,Konga,3226757,Sumbo,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Gud,4,Fashion,2023-04-05 13:52:30
KONGA_3576858_356,Konga,3263814,Mazi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-15 18:31:11
KONGA_3576858_357,Konga,3263814,Mazi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,3,Fashion,2023-03-28 23:29:33
KONGA_3576858_358,Konga,3263814,Mazi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-05-05 17:32:56
KONGA_3576858_359,Konga,3263814,Mazi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,k,5,Fashion,2022-12-14 19:51:18
KONGA_3576858_360,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I LIKE IT,5,Fashion,2022-09-21 09:22:29
KONGA_3576858_361,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,i like it,5,Fashion,2022-08-18 08:16:57
KONGA_3576858_362,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-10 19:44:09
KONGA_3576858_363,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-10 19:44:33
KONGA_3576858_364,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-10 19:45:04
KONGA_3576858_365,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,5,Fashion,2022-09-23 21:23:16
KONGA_3576858_366,Konga,3273783,Sarumi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,i like it,5,Fashion,2022-07-27 14:25:25
KONGA_3576858_367,Konga,3292302,Adekamimo,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,OK,5,Fashion,2022-08-24 14:55:59
KONGA_3576858_368,Konga,3296559,Praise,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Product came very timely and was shipped with a free gift. Thank you,4,Fashion,2022-06-09 21:59:31
KONGA_3576858_369,Konga,3299711,EAZY,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:59:59
KONGA_3576858_370,Konga,3299711,EAZY,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:59:40
KONGA_3576858_371,Konga,3307673,Doris,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Always on point,5,Fashion,2022-06-29 13:24:57
KONGA_3576858_372,Konga,3308933,Yinka,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good ,5,Fashion,2025-04-16 09:29:31
KONGA_3576858_373,Konga,3332948,Emeka,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2022-08-08 12:46:21
KONGA_3576858_374,Konga,3332948,Emeka,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-05-25 16:41:17
KONGA_3576858_375,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:50:45
KONGA_3576858_376,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:48:08
KONGA_3576858_377,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent ,5,Fashion,2022-08-01 10:40:27
KONGA_3576858_378,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-08-01 10:40:54
KONGA_3576858_379,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent ,5,Fashion,2022-08-01 10:40:09
KONGA_3576858_380,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:51:40
KONGA_3576858_381,Konga,3338858,Eazy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:51:26
KONGA_3576858_382,Konga,3369715,Temitope,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,4,Fashion,2022-08-20 22:22:56
KONGA_3576858_383,Konga,3375590,ONYINYE,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Love it,5,Fashion,2026-01-07 17:58:45
KONGA_3576858_384,Konga,3376234,Mercy,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-03-16 06:58:16
KONGA_3576858_385,Konga,3394266,Adeno,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good quality ,4,Fashion,2023-05-14 07:42:22
KONGA_3576858_386,Konga,3395126,Adeshina Gbenga,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-08-25 10:28:39
KONGA_3576858_387,Konga,3410252,Firstoption Support ,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery  and Quality product,5,Fashion,2023-05-03 09:16:50
KONGA_3576858_388,Konga,3435469,Olamide,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's ok,3,Fashion,2023-04-07 15:59:14
KONGA_3576858_389,Konga,3435469,Olamide,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok.,4,Fashion,2025-01-04 12:25:19
KONGA_3576858_390,Konga,3435469,Olamide,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's ok,4,Fashion,2023-03-28 13:16:50
KONGA_3576858_391,Konga,3446532,Franca,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Am satisfied ,5,Fashion,2023-04-04 16:27:38
KONGA_3576858_392,Konga,3460363,adekunle,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-12-30 11:49:53
KONGA_3576858_393,Konga,3465867,Akinyemi,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2023-01-23 07:23:34
KONGA_3576858_394,Konga,3478166,Michael,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2023-04-20 11:38:36
KONGA_3576858_395,Konga,3478166,Michael,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2024-10-02 11:00:02
KONGA_3576858_396,Konga,3478166,Michael,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,fast delivery is good,5,Fashion,2023-10-25 10:29:00
KONGA_3576858_397,Konga,3478166,Michael,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,5,Fashion,2023-09-26 08:21:17
KONGA_3576858_398,Konga,3534571,Innocent,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-23 10:49:25
KONGA_3576858_399,Konga,3534571,Innocent,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-23 10:48:32
KONGA_3576858_400,Konga,3534571,Innocent,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-23 10:49:02
KONGA_3576858_401,Konga,3538613,Marok Workmanship,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COMPLETE,5,Fashion,2023-06-06 11:52:48
KONGA_3576858_402,Konga,3538613,Marok Workmanship,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COMPLETE,5,Fashion,2023-06-06 12:44:00
KONGA_3576858_403,Konga,3542010,Sara,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,very good,5,Fashion,2024-11-12 15:19:18
KONGA_3576858_404,Konga,3543852,Chiemela,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Better ,3,Fashion,2023-04-12 00:45:55
KONGA_3576858_405,Konga,3667787,Stephen,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2023-07-31 17:36:34
KONGA_3576858_406,Konga,3688301,MURPHY OSAS,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2024-11-12 07:36:48
KONGA_3576858_407,Konga,3688301,MURPHY OSAS,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2025-05-19 08:47:01
KONGA_3576858_408,Konga,3688301,MURPHY OSAS,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2025-05-19 08:48:12
KONGA_3576858_409,Konga,3688301,MURPHY OSAS,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,5,Fashion,2024-11-12 07:37:20
KONGA_3576858_410,Konga,3688301,MURPHY OSAS,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2025-05-19 08:47:23
KONGA_3576858_411,Konga,3780341,Joshua,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Received it in good time,5,Fashion,2024-04-23 19:29:16
KONGA_3576858_412,Konga,3816723,Tobiloba,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,OK,3,Fashion,2024-11-29 11:16:30
KONGA_3576858_413,Konga,3836914,Faith,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2024-11-05 09:24:53
KONGA_3576858_414,Konga,3855452,Uchenna,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2026-06-29 17:42:42
KONGA_3576858_415,Konga,3855452,Uchenna,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I love it,5,Fashion,2026-06-29 19:05:10
KONGA_3576858_416,Konga,3942975,Joseph,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,3,Fashion,2026-05-15 13:25:26
KONGA_3576858_417,Konga,3982591,Michael,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice products but the delivery fee being far expensive than the products price is something else,4,Fashion,2024-11-05 15:52:32
KONGA_3576858_418,Konga,4037306,peace,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2025-09-27 21:33:08
KONGA_3576858_419,Konga,4037306,peace,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2025-09-27 21:32:47
KONGA_3576858_420,Konga,4092649,Amasiatu,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Cool ,4,Fashion,2025-04-21 05:59:48
KONGA_3576858_421,Konga,4119242,Chukwunonso,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2026-04-11 10:41:19
KONGA_3576858_422,Konga,4119242,Chukwunonso,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good product ,4,Fashion,2026-04-11 10:42:19
KONGA_3576858_423,Konga,4119242,Chukwunonso,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Chill ,5,Fashion,2025-10-28 19:42:28
KONGA_3576858_424,Konga,4132602,Patrick,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,3,Fashion,2026-02-23 06:27:23
KONGA_3576858_425,Konga,4132602,Patrick,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,it's ok and portable,5,Fashion,2026-06-18 13:31:01
KONGA_6765843_001,Konga,1734033,Clinton,6765843,bag-for-ps5-fat-grey-6765843,,5,Fashion,2026-06-28 16:37:37
KONGA_6556750_001,Konga,1490274,David,6556750,bag-closer-sewing-machine-thread-30-pcs-pack-6556750,works well,5,Fashion,2024-11-28 13:35:24
KONGA_5033702_001,Konga,4214839,Edeh,5033702,airforce-1-mens-sneakers-white-5033702,,5,Fashion,2026-03-11 11:20:45
KONGA_6642188_001,Konga,4217105,Oluwakemisola G.,6642188,Pd 100w Usb-c 18.5-20v To 7.4×0.6 For Hp Laptop - Big Pin | Konga,Exactly as described. Thanks for coming through.,4,Electronics,2026-01-13 15:37:11
KONGA_6642188_002,Konga,4243132,abdulshakur,6642188,Pd 100w Usb-c 18.5-20v To 7.4×0.6 For Hp Laptop - Big Pin | Konga,Great quality.,5,Electronics,2026-03-10 05:21:23
KONGA_6743199_001,Konga,3981229,Binkap,6743199,Gt31 Magnetic Phone Cooler & Semiconductor Radiator For Mobile  Phones + Pair Sleeves | Konga,Absolutely loved it. Help prevent my toaster phone from heating while gaming ,5,Electronics,2026-06-19 13:14:23
KONGA_5609036_001,Konga,2692833,Kelechi,5609036,2pcs Mobile Phone Gaming  L1 R1 Trigger Aiming Fire Button Controller For Iphone/android | Konga,Sometimes taps it's self but a good controller.,4,Electronics,2022-06-23 12:53:25
KONGA_6293000_001,Konga,800757,Segun,6293000,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - Fm Radio Phone - 1200mah - Grey | Konga",good product,4,Electronics,2024-02-03 13:35:18
KONGA_6293000_002,Konga,800757,Segun,6293000,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - Fm Radio Phone - 1200mah - Grey | Konga",nice,4,Electronics,2025-08-25 20:32:35
KONGA_6293000_003,Konga,2062192,ayman ,6293000,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - Fm Radio Phone - 1200mah - Grey | Konga",,4,Electronics,2025-07-27 00:30:04
KONGA_5954395_001,Konga,1052789,testimony,5954395,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - FM Radio Phone - 1200mAh - Grey | Konga",,4,Electronics,2025-11-03 15:51:40
KONGA_5954395_002,Konga,1866439,Afolabi,5954395,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - FM Radio Phone - 1200mAh - Grey | Konga",Good,5,Electronics,2024-07-04 13:24:36
KONGA_5954395_003,Konga,2085121,Ibe,5954395,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - FM Radio Phone - 1200mAh - Grey | Konga",,4,Electronics,2025-06-25 07:52:19
KONGA_6221517_001,Konga,775640,Ikenna,6221517,Huawei Landline Phone - One Sim Card | Konga,Good ,5,Electronics,2024-01-24 07:25:22
KONGA_6221517_002,Konga,897572,Isibor,6221517,Huawei Landline Phone - One Sim Card | Konga,Working perfectly ,5,Electronics,2024-03-19 04:12:32
KONGA_6555477_001,Konga,4219646,Abosede,6555477,"Bontel A15 Flip Phone - 1.77"" - Dual Sim - Color Display - 1000mAh - Green | Konga",It manageable but it should have come in type C,3,Electronics,2026-02-21 10:05:35
KONGA_5714439_001,Konga,1685636,afolabi,5714439,Foldable Desktop Mobile Phone Holder Stand - Black | Konga,Good item,4,Electronics,2024-04-22 15:56:07
KONGA_5714439_002,Konga,1959977,Abigail,5714439,Foldable Desktop Mobile Phone Holder Stand - Black | Konga,I like it,5,Electronics,2025-08-17 07:19:59
KONGA_6113601_001,Konga,3506253,edna,6113601,Smartphone Tripod Stand Holder Adapter | Konga,It's ok,5,Electronics,2024-03-22 04:33:26
KONGA_4453180_001,Konga,4003138,Abies,4453180,Baby Washing Machine | Konga,I like that your organization didn't break the package/cover like some merchants do before shipping it down. More thoughts were put into packaging the item.,4,Electronics,2024-12-20 18:15:24
KONGA_6545267_001,Konga,2260740,Engr Fredrick,6545267,Foldable Mini Washing Machine -4L | Konga,Good ,5,Electronics,2024-10-16 05:43:12
KONGA_6872149_001,Konga,2515306,Miracle,6872149,AEON Aeon Ac Split/1.5hp/asa120j1/r410/with Kit | Konga,Very good,5,Electronics,2026-02-05 21:45:18
KONGA_1840615_001,Konga,152091,William,1840615,Lalique Encre Noire For Men 100ml Edt | Konga,"This seller keeps impressing with exceptional services and communication. More importantly, product is legit as always. Kayla stores never disappoints...",5,Beauty,2017-03-31 13:03:57
